apparentTemperature,cloudCover,dewPoint,humidity,icon,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed,NAME_OF_AIRPORT
57.6,0.15,52.57,0.83,clear-night,0.0,0.0,,1014.98,Clear,57.6,2015-04-21 11:00:00,0,10.0,44.0,0.94,0.11,IAH
57.78,0.09,52.13,0.81,clear-day,0.0,0.0,,1015.27,Clear,57.78,2015-04-21 12:00:00,0,10.0,63.0,1.76,0.52,IAH
60.39,0.03,52.69,0.76,clear-day,0.0,0.0,,1015.94,Clear,60.39,2015-04-21 13:00:00,0,10.0,66.0,2.38,0.56,IAH
65.0,0.03,52.26,0.63,clear-day,0.0,0.0,,1016.64,Clear,65.0,2015-04-21 14:00:00,2,10.0,75.0,5.54,1.41,IAH
69.41,0.1,51.0,0.52,clear-day,0.0,0.0,,1016.72,Clear,69.41,2015-04-21 15:00:00,4,10.0,89.0,8.54,2.74,IAH
72.42,0.0,50.99,0.47,clear-day,0.0,0.0,,1017.21,Clear,72.42,2015-04-21 16:00:00,7,10.0,103.0,8.91,2.84,IAH
74.74,0.0,51.98,0.45,clear-day,0.0,0.0,,1017.23,Clear,74.74,2015-04-21 17:00:00,9,10.0,103.0,8.29,2.25,IAH
76.44,0.0,53.13,0.44,clear-day,0.0,0.0,,1016.56,Clear,76.44,2015-04-21 18:00:00,10,10.0,128.0,9.06,2.81,IAH
77.53,0.02,54.38,0.45,clear-day,0.0,0.0,,1016.1,Clear,77.53,2015-04-21 19:00:00,10,10.0,125.0,11.6,2.42,IAH
78.05,0.06,55.75,0.46,clear-day,0.0,0.0,,1015.33,Clear,78.05,2015-04-21 20:00:00,8,10.0,122.0,10.43,3.35,IAH
78.1,0.14,56.99,0.48,clear-day,0.0,0.0,,1014.55,Clear,78.1,2015-04-21 21:00:00,6,10.0,126.0,10.55,2.96,IAH
77.36,0.15,57.48,0.5,clear-day,0.0,0.0,,1014.01,Clear,77.36,2015-04-21 22:00:00,3,10.0,122.0,9.98,3.3,IAH
75.87,0.13,57.65,0.53,clear-day,0.0,0.0,,1013.63,Clear,75.87,2015-04-21 23:00:00,1,10.0,126.0,8.75,2.49,IAH
74.26,0.23,58.85,0.59,clear-day,0.0,0.0,,1013.65,Clear,74.26,2015-04-22 00:00:00,0,10.0,120.0,8.21,2.68,IAH
71.74,0.26,59.79,0.66,partly-cloudy-night,0.0,0.0,,1013.78,Partly Cloudy,71.74,2015-04-22 01:00:00,0,10.0,118.0,4.53,1.02,IAH
69.58,0.25,59.9,0.71,partly-cloudy-night,0.0,0.0,,1014.38,Partly Cloudy,69.57,2015-04-22 02:00:00,0,10.0,110.0,3.5,0.63,IAH
68.43,0.18,60.01,0.75,clear-night,0.0,0.0,,1014.99,Clear,68.39,2015-04-22 03:00:00,0,10.0,127.0,2.73,0.47,IAH
67.79,0.75,60.37,0.77,partly-cloudy-night,0.0,0.0,,1015.08,Mostly Cloudy,67.69,2015-04-22 04:00:00,0,10.0,120.0,2.15,0.35,IAH
68.06,0.89,61.13,0.79,partly-cloudy-night,0.0,0.0,,1014.95,Mostly Cloudy,67.85,2015-04-22 05:00:00,0,10.0,128.0,2.41,0.3,IAH
68.77,1.0,62.12,0.8,cloudy,0.0,0.0,,1014.84,Overcast,68.45,2015-04-22 06:00:00,0,10.0,131.0,2.86,0.61,IAH
69.15,1.0,63.16,0.83,cloudy,0.0,0.0,,1014.16,Overcast,68.71,2015-04-22 07:00:00,0,10.0,138.0,3.25,0.66,IAH
69.56,1.0,64.13,0.85,cloudy,0.0,0.0,,1013.7,Overcast,68.99,2015-04-22 08:00:00,0,10.0,151.0,2.21,0.39,IAH
69.58,0.86,64.85,0.87,partly-cloudy-night,0.0,0.0,,1013.34,Mostly Cloudy,68.91,2015-04-22 09:00:00,0,10.0,155.0,1.86,0.26,IAH
69.86,1.0,65.71,0.89,cloudy,0.0,0.0,,1013.0,Overcast,69.06,2015-04-22 10:00:00,0,10.0,148.0,1.03,0.12,IAH
69.34,1.0,65.53,0.9,cloudy,0.0,0.0,,1012.83,Overcast,68.55,2015-04-22 11:00:00,0,10.0,148.0,0.6,0.1,IAH
69.02,0.75,65.55,0.91,partly-cloudy-day,0.0,0.0,,1013.48,Mostly Cloudy,68.21,2015-04-22 12:00:00,0,10.0,112.0,0.45,0.01,IAH
70.56,0.84,66.78,0.91,partly-cloudy-day,0.0,0.0,,1013.98,Mostly Cloudy,69.63,2015-04-22 13:00:00,0,9.19,112.0,1.2,0.12,IAH
73.6,0.84,68.67,0.88,partly-cloudy-day,0.0,0.0,,1013.97,Mostly Cloudy,72.52,2015-04-22 14:00:00,2,9.1,115.0,2.58,0.62,IAH
77.27,0.75,70.18,0.82,partly-cloudy-day,0.0,0.0,,1013.79,Mostly Cloudy,76.11,2015-04-22 15:00:00,3,9.39,125.0,4.42,1.08,IAH
81.91,0.54,70.63,0.76,partly-cloudy-day,0.0,0.0,,1013.9,Partly Cloudy,79.04,2015-04-22 16:00:00,5,10.0,133.0,6.04,1.82,IAH
84.39,0.6,69.99,0.7,partly-cloudy-day,0.0,0.0,,1014.0,Mostly Cloudy,80.91,2015-04-22 17:00:00,6,10.0,140.0,7.36,2.08,IAH
86.62,0.75,69.52,0.64,partly-cloudy-day,0.0,0.0,,1013.05,Mostly Cloudy,82.82,2015-04-22 18:00:00,6,10.0,132.0,8.29,2.48,IAH
86.65,0.64,68.83,0.62,partly-cloudy-day,0.0,0.0,,1012.61,Mostly Cloudy,83.14,2015-04-22 19:00:00,7,10.0,146.0,7.29,2.08,IAH
84.78,0.83,68.1,0.63,partly-cloudy-day,0.0,0.0,,1012.45,Mostly Cloudy,81.83,2015-04-22 20:00:00,5,10.0,167.0,5.89,1.28,IAH
83.13,0.83,68.23,0.67,partly-cloudy-day,0.0,0.0,,1011.61,Mostly Cloudy,80.4,2015-04-22 21:00:00,4,10.0,149.0,5.13,1.19,IAH
79.7,0.59,68.7,0.71,partly-cloudy-day,0.0,0.0,,1011.12,Partly Cloudy,78.76,2015-04-22 22:00:00,3,10.0,137.0,5.18,1.15,IAH
78.6,0.79,69.18,0.75,partly-cloudy-day,0.0,0.0,,1011.67,Mostly Cloudy,77.6,2015-04-22 23:00:00,1,10.0,145.0,4.81,0.84,IAH
77.35,0.78,69.9,0.81,partly-cloudy-day,0.0007,0.09,rain,1010.55,Mostly Cloudy,76.23,2015-04-23 00:00:00,0,10.0,136.0,5.19,1.29,IAH
75.83,0.75,69.64,0.84,partly-cloudy-night,0.0,0.0,,1009.77,Mostly Cloudy,74.69,2015-04-23 01:00:00,0,10.0,112.0,3.71,0.83,IAH
74.69,0.75,69.33,0.87,partly-cloudy-night,0.0,0.0,,1010.8,Mostly Cloudy,73.56,2015-04-23 02:00:00,0,10.0,132.0,2.87,0.58,IAH
74.15,0.7,69.15,0.88,partly-cloudy-night,0.0,0.0,,1011.96,Mostly Cloudy,73.03,2015-04-23 03:00:00,0,10.0,120.0,2.0,0.28,IAH
73.69,0.75,68.93,0.88,partly-cloudy-night,0.0,0.0,,1012.66,Mostly Cloudy,72.58,2015-04-23 04:00:00,0,9.81,114.0,1.03,0.21,IAH
73.28,0.66,68.93,0.9,partly-cloudy-night,0.0,0.0,,1012.09,Mostly Cloudy,72.16,2015-04-23 05:00:00,0,10.0,123.0,1.64,0.3,IAH
72.79,0.75,68.9,0.91,partly-cloudy-night,0.0,0.0,,1012.1,Mostly Cloudy,71.65,2015-04-23 06:00:00,0,9.03,135.0,1.2,0.18,IAH
72.3,0.62,68.69,0.92,partly-cloudy-night,0.0,0.0,,1011.59,Mostly Cloudy,71.17,2015-04-23 07:00:00,0,8.3,123.0,0.91,0.24,IAH
72.07,0.83,68.77,0.93,partly-cloudy-night,0.0,0.0,,1010.87,Mostly Cloudy,70.91,2015-04-23 08:00:00,0,7.72,117.0,1.11,0.23,IAH
72.29,0.87,69.0,0.93,partly-cloudy-night,0.0,0.0,,1011.4,Mostly Cloudy,71.11,2015-04-23 09:00:00,0,8.05,108.0,0.53,0.05,IAH
72.56,0.88,69.33,0.93,partly-cloudy-night,0.0,0.0,,1011.72,Mostly Cloudy,71.34,2015-04-23 10:00:00,0,8.14,90.0,0.45,0.04,IAH
72.71,1.0,69.54,0.94,cloudy,0.0,0.0,,1011.86,Overcast,71.46,2015-04-23 11:00:00,0,6.69,53.0,0.54,0.02,IAH
72.76,1.0,69.63,0.94,cloudy,0.0,0.0,,1012.24,Overcast,71.5,2015-04-23 12:00:00,0,4.69,127.0,0.85,0.11,IAH
73.38,0.84,70.15,0.94,partly-cloudy-day,0.0,0.0,,1012.53,Mostly Cloudy,72.07,2015-04-23 13:00:00,0,4.97,154.0,2.06,0.33,IAH
74.99,0.91,70.97,0.91,partly-cloudy-day,0.0,0.0,,1013.13,Mostly Cloudy,73.63,2015-04-23 14:00:00,2,7.54,181.0,3.82,0.71,IAH
77.22,1.0,71.27,0.86,cloudy,0.0,0.0,,1013.68,Overcast,75.9,2015-04-23 15:00:00,3,10.0,,1.57,0.0,IAH
79.11,1.0,71.71,0.82,cloudy,0.0,0.0,,1013.74,Overcast,77.79,2015-04-23 16:00:00,4,10.0,136.0,1.75,0.07,IAH
84.07,1.0,72.16,0.77,cloudy,0.0,0.0,,1013.54,Humid and Overcast,80.14,2015-04-23 17:00:00,4,10.0,162.0,2.07,0.05,IAH
87.37,0.89,73.05,0.75,partly-cloudy-day,0.0,0.0,,1012.68,Humid and Mostly Cloudy,81.95,2015-04-23 18:00:00,5,10.0,251.0,2.72,0.12,IAH
91.3,0.75,73.61,0.7,partly-cloudy-day,0.0,0.0,,1012.08,Humid and Mostly Cloudy,84.31,2015-04-23 19:00:00,6,10.0,308.0,2.93,0.12,IAH
94.09,0.66,73.6,0.66,partly-cloudy-day,0.0,0.0,,1011.43,Humid and Mostly Cloudy,86.31,2015-04-23 20:00:00,6,10.0,20.0,3.33,0.17,IAH
94.79,0.75,73.45,0.64,partly-cloudy-day,0.0,0.0,,1010.89,Humid and Mostly Cloudy,86.93,2015-04-23 21:00:00,4,10.0,65.0,3.21,0.31,IAH
93.74,0.7,73.54,0.66,partly-cloudy-day,0.0,0.0,,1010.64,Humid and Mostly Cloudy,86.09,2015-04-23 22:00:00,3,9.76,148.0,4.06,0.73,IAH
92.24,0.69,73.58,0.69,partly-cloudy-day,0.0,0.0,,1010.76,Humid and Mostly Cloudy,84.99,2015-04-23 23:00:00,1,8.99,139.0,3.0,0.54,IAH
89.85,0.51,73.77,0.73,partly-cloudy-day,0.0,0.0,,1010.82,Humid and Partly Cloudy,83.26,2015-04-24 00:00:00,0,9.45,139.0,3.44,0.63,IAH
85.93,0.7,73.59,0.79,partly-cloudy-night,0.0,0.0,,1011.12,Humid and Mostly Cloudy,80.9,2015-04-24 01:00:00,0,8.49,140.0,2.97,0.45,IAH
82.74,0.79,73.3,0.82,partly-cloudy-night,0.0,0.0,,1011.59,Humid and Mostly Cloudy,79.18,2015-04-24 02:00:00,0,9.81,139.0,3.35,0.63,IAH
79.44,0.89,72.83,0.84,partly-cloudy-night,0.0,0.0,,1011.9,Humid and Mostly Cloudy,77.98,2015-04-24 03:00:00,0,9.41,139.0,3.06,0.5,IAH
78.26,0.76,72.31,0.86,partly-cloudy-night,0.0,0.0,,1012.48,Humid and Mostly Cloudy,76.83,2015-04-24 04:00:00,0,9.18,142.0,1.53,0.19,IAH
77.38,0.48,71.8,0.87,partly-cloudy-night,0.0,0.0,,1012.58,Partly Cloudy,76.0,2015-04-24 05:00:00,0,9.18,126.0,1.15,0.08,IAH
76.14,0.38,71.28,0.89,partly-cloudy-night,0.0,0.0,,1011.9,Partly Cloudy,74.78,2015-04-24 06:00:00,0,9.55,122.0,0.55,0.01,IAH
75.08,0.48,70.9,0.91,partly-cloudy-night,0.0,0.0,,1011.84,Partly Cloudy,73.74,2015-04-24 07:00:00,0,8.24,180.0,0.53,0.02,IAH
74.65,0.62,70.79,0.92,partly-cloudy-night,0.0,0.0,,1011.55,Mostly Cloudy,73.3,2015-04-24 08:00:00,0,7.89,162.0,1.65,0.42,IAH
74.68,0.75,70.98,0.92,partly-cloudy-night,0.0,0.0,,1011.52,Mostly Cloudy,73.31,2015-04-24 09:00:00,0,8.04,141.0,1.7,0.21,IAH
74.13,0.75,70.58,0.93,partly-cloudy-night,0.0,0.0,,1011.39,Mostly Cloudy,72.79,2015-04-24 10:00:00,0,7.04,117.0,0.81,0.1,IAH
74.24,0.87,70.71,0.93,partly-cloudy-night,0.0,0.0,,1011.95,Mostly Cloudy,72.89,2015-04-24 11:00:00,0,6.97,162.0,0.67,0.07,IAH
74.43,0.96,70.94,0.93,cloudy,0.0,0.0,,1011.93,Overcast,73.04,2015-04-24 12:00:00,0,6.69,89.0,1.2,0.22,IAH
74.99,1.0,71.43,0.93,cloudy,0.0,0.0,,1012.34,Overcast,73.55,2015-04-24 13:00:00,0,4.49,117.0,1.64,0.16,IAH
75.59,1.0,71.94,0.93,cloudy,0.0,0.0,,1012.77,Overcast,74.11,2015-04-24 14:00:00,2,4.49,82.0,1.51,0.11,IAH
76.25,1.0,72.39,0.92,cloudy,0.0025,0.34,rain,1013.01,Humid and Overcast,74.73,2015-04-24 15:00:00,3,3.65,70.0,1.58,0.1,IAH
79.2,0.95,73.62,0.88,cloudy,0.0015,0.34,rain,1012.49,Humid and Overcast,77.62,2015-04-24 16:00:00,4,6.07,108.0,2.93,0.34,IAH
85.45,1.0,74.25,0.81,cloudy,0.0,0.0,,1011.45,Humid and Overcast,80.45,2015-04-24 17:00:00,4,7.43,109.0,5.71,1.21,IAH
90.25,0.83,75.2,0.78,partly-cloudy-day,0.0,0.0,,1010.19,Humid and Mostly Cloudy,82.84,2015-04-24 18:00:00,6,7.87,141.0,8.89,2.69,IAH
91.4,0.93,75.05,0.76,partly-cloudy-day,0.0,0.0,,1009.56,Humid and Mostly Cloudy,83.61,2015-04-24 19:00:00,5,7.45,152.0,8.5,2.29,IAH
91.98,0.86,74.93,0.74,partly-cloudy-day,0.0,0.0,,1009.22,Humid and Mostly Cloudy,84.03,2015-04-24 20:00:00,5,8.86,159.0,10.51,2.63,IAH
91.66,0.75,74.38,0.73,partly-cloudy-day,0.0,0.0,,1008.57,Humid and Mostly Cloudy,84.13,2015-04-24 21:00:00,4,9.52,165.0,10.11,2.94,IAH
90.04,0.75,74.03,0.74,partly-cloudy-day,0.0,0.0,,1007.21,Humid and Mostly Cloudy,83.26,2015-04-24 22:00:00,3,9.76,157.0,7.26,1.52,IAH
88.81,0.75,73.58,0.74,partly-cloudy-day,0.0,0.0,,1007.25,Humid and Mostly Cloudy,82.67,2015-04-24 23:00:00,1,9.26,166.0,7.43,1.99,IAH
86.08,0.7,73.3,0.77,partly-cloudy-day,0.0,0.0,,1006.57,Humid and Mostly Cloudy,81.07,2015-04-25 00:00:00,0,9.18,165.0,7.59,2.4,IAH
82.87,0.78,73.09,0.81,partly-cloudy-night,0.0,0.0,,1006.27,Humid and Mostly Cloudy,79.28,2015-04-25 01:00:00,0,8.06,166.0,5.14,1.22,IAH
79.87,0.62,73.29,0.84,partly-cloudy-night,0.0,0.0,,1006.67,Humid and Mostly Cloudy,78.36,2015-04-25 02:00:00,0,7.96,177.0,5.93,1.39,IAH
79.27,0.8,73.57,0.87,partly-cloudy-night,0.0,0.0,,1007.1,Humid and Mostly Cloudy,77.71,2015-04-25 03:00:00,0,7.16,178.0,6.58,1.59,IAH
79.0,1.0,73.89,0.89,cloudy,0.0,0.0,,1007.45,Humid and Overcast,77.38,2015-04-25 04:00:00,0,7.02,196.0,,6.61,IAH
79.16,0.95,73.7,0.88,cloudy,0.0,0.0,,1009.05,Humid and Overcast,77.57,2015-04-25 05:00:00,0,7.16,229.0,19.78,8.9,IAH
78.62,0.92,73.2,0.88,partly-cloudy-night,0.0,0.0,,1007.61,Humid and Mostly Cloudy,77.08,2015-04-25 06:00:00,0,7.68,178.0,18.36,8.24,IAH
78.01,0.83,73.2,0.9,partly-cloudy-night,0.0,0.0,,1007.1,Humid and Mostly Cloudy,76.45,2015-04-25 07:00:00,0,7.57,184.0,21.24,8.09,IAH
78.48,1.0,73.3,0.89,cloudy,0.0,0.0,,1008.26,Humid and Overcast,76.92,2015-04-25 08:00:00,0,6.42,188.0,17.41,3.42,IAH
78.37,0.94,73.52,0.9,cloudy,0.0,0.0,,1006.98,Humid and Overcast,76.78,2015-04-25 09:00:00,0,5.51,191.0,4.82,0.98,IAH
77.77,0.91,73.34,0.91,partly-cloudy-night,0.0,0.0,,1005.86,Humid and Mostly Cloudy,76.18,2015-04-25 10:00:00,0,6.13,348.0,1.6,0.23,IAH
77.48,0.93,73.31,0.92,partly-cloudy-night,0.0003,0.13,rain,1006.84,Humid and Mostly Cloudy,75.88,2015-04-25 11:00:00,0,5.82,314.0,4.26,0.84,IAH
76.9,0.95,72.83,0.92,cloudy,0.0092,0.55,rain,1007.57,Humid and Overcast,75.34,2015-04-25 12:00:00,0,5.63,299.0,2.49,0.25,IAH
69.6,0.93,65.52,0.89,rain,0.1346,0.96,rain,1009.83,Rain,68.82,2015-04-25 13:00:00,0,5.5,284.0,5.52,0.58,IAH
68.02,1.0,64.98,0.92,rain,0.1154,0.98,rain,1009.6,Rain,67.25,2015-04-25 14:00:00,2,8.76,320.0,2.05,0.12,IAH
68.99,0.79,66.1,0.93,rain,0.025,0.88,rain,1009.08,Light Rain,68.1,2015-04-25 15:00:00,3,9.35,135.0,2.49,0.2,IAH
71.34,0.55,67.87,0.92,rain,0.0114,0.81,rain,1008.28,Light Rain,70.28,2015-04-25 16:00:00,5,9.78,163.0,3.94,0.49,IAH
77.57,0.31,69.59,0.79,partly-cloudy-day,0.0045,0.43,rain,1007.99,Partly Cloudy,76.49,2015-04-25 17:00:00,8,10.0,201.0,4.79,1.07,IAH
84.85,0.31,69.66,0.68,partly-cloudy-day,0.0,0.0,,1007.37,Partly Cloudy,81.36,2015-04-25 18:00:00,9,10.0,215.0,5.81,1.05,IAH
88.17,0.27,69.9,0.63,partly-cloudy-day,0.0,0.0,,1007.29,Partly Cloudy,83.91,2015-04-25 19:00:00,9,10.0,219.0,6.97,1.55,IAH
90.1,0.27,70.01,0.6,partly-cloudy-day,0.0,0.0,,1007.09,Partly Cloudy,85.45,2015-04-25 20:00:00,8,10.0,193.0,9.04,2.71,IAH
90.45,0.17,69.98,0.59,clear-day,0.0,0.0,,1006.16,Clear,85.76,2015-04-25 21:00:00,6,10.0,193.0,7.84,1.8,IAH
90.44,0.13,70.0,0.6,clear-day,0.0,0.0,,1005.86,Clear,85.73,2015-04-25 22:00:00,3,10.0,195.0,8.07,2.2,IAH
89.21,0.21,70.27,0.62,clear-day,0.0,0.0,,1005.8,Clear,84.57,2015-04-25 23:00:00,1,10.0,188.0,6.89,1.72,IAH
86.38,0.02,70.31,0.67,clear-day,0.0,0.0,,1005.66,Clear,82.31,2015-04-26 00:00:00,0,10.0,179.0,5.06,1.16,IAH
79.72,0.15,70.29,0.76,clear-night,0.0,0.0,,1005.88,Clear,78.6,2015-04-26 01:00:00,0,10.0,175.0,3.45,1.09,IAH
76.83,0.36,69.86,0.82,partly-cloudy-night,0.0,0.0,,1006.52,Partly Cloudy,75.7,2015-04-26 02:00:00,0,10.0,178.0,2.84,0.81,IAH
75.34,0.3,69.61,0.86,partly-cloudy-night,0.0,0.0,,1006.87,Partly Cloudy,74.2,2015-04-26 03:00:00,0,10.0,172.0,3.78,0.78,IAH
73.98,0.36,69.11,0.88,partly-cloudy-night,0.0,0.0,,1007.23,Partly Cloudy,72.85,2015-04-26 04:00:00,0,10.0,176.0,3.61,0.69,IAH
72.31,0.3,68.29,0.9,partly-cloudy-night,0.0,0.0,,1007.12,Partly Cloudy,71.24,2015-04-26 05:00:00,0,10.0,182.0,2.28,0.44,IAH
71.22,0.57,67.66,0.92,partly-cloudy-night,0.0,0.0,,1007.01,Partly Cloudy,70.19,2015-04-26 06:00:00,0,9.7,188.0,1.82,0.46,IAH
70.75,0.53,67.51,0.93,partly-cloudy-night,0.0,0.0,,1006.45,Partly Cloudy,69.72,2015-04-26 07:00:00,0,7.14,183.0,2.13,0.48,IAH
70.38,0.8,67.46,0.94,partly-cloudy-night,0.0,0.0,,1005.43,Mostly Cloudy,69.34,2015-04-26 08:00:00,0,3.66,167.0,1.82,0.47,IAH
70.99,1.0,68.19,0.94,fog,0.0,0.0,,1005.61,Foggy,69.87,2015-04-26 09:00:00,0,0.5,196.0,3.12,0.8,IAH
71.46,1.0,68.71,0.95,fog,0.0,0.0,,1005.85,Foggy,70.28,2015-04-26 10:00:00,0,1.96,199.0,2.8,0.5,IAH
71.77,1.0,68.6,0.93,cloudy,0.0,0.0,,1006.12,Overcast,70.63,2015-04-26 11:00:00,0,6.3,218.0,2.0,0.27,IAH
72.23,1.0,68.71,0.92,cloudy,0.0,0.0,,1006.95,Overcast,71.09,2015-04-26 12:00:00,0,7.38,219.0,0.93,0.05,IAH
73.09,0.68,69.21,0.91,partly-cloudy-day,0.0,0.0,,1006.8,Mostly Cloudy,71.91,2015-04-26 13:00:00,0,8.38,0.0,0.51,0.01,IAH
74.92,0.57,70.09,0.89,partly-cloudy-day,0.0,0.0,,1007.38,Partly Cloudy,73.69,2015-04-26 14:00:00,2,8.25,14.0,2.17,0.37,IAH
76.32,0.53,70.29,0.85,partly-cloudy-day,0.0,0.0,,1007.46,Partly Cloudy,75.12,2015-04-26 15:00:00,4,8.48,117.0,2.63,0.24,IAH
78.08,0.78,71.18,0.83,partly-cloudy-day,0.0,0.0,,1007.76,Mostly Cloudy,76.81,2015-04-26 16:00:00,5,8.3,132.0,2.74,0.3,IAH
78.57,0.62,71.44,0.82,partly-cloudy-day,0.0,0.0,,1007.52,Mostly Cloudy,77.28,2015-04-26 17:00:00,6,8.48,54.0,2.85,0.37,IAH
82.01,0.75,72.18,0.8,partly-cloudy-day,0.0,0.0,,1005.96,Humid and Mostly Cloudy,78.91,2015-04-26 18:00:00,6,7.42,73.0,5.66,1.02,IAH
85.55,0.56,72.5,0.76,partly-cloudy-day,0.0,0.0,,1005.92,Humid and Partly Cloudy,80.98,2015-04-26 19:00:00,7,8.32,87.0,4.45,0.7,IAH
89.51,0.45,72.79,0.7,partly-cloudy-day,0.0,0.0,,1005.3,Humid and Partly Cloudy,83.51,2015-04-26 20:00:00,7,8.26,122.0,6.17,1.58,IAH
91.03,0.48,72.87,0.68,partly-cloudy-day,0.0,0.0,,1004.09,Humid and Partly Cloudy,84.54,2015-04-26 21:00:00,5,8.84,138.0,9.61,2.53,IAH
89.09,0.62,72.44,0.7,partly-cloudy-day,0.0,0.0,,1003.02,Humid and Mostly Cloudy,83.38,2015-04-26 22:00:00,3,9.62,132.0,9.59,3.05,IAH
84.74,0.56,72.37,0.76,partly-cloudy-day,0.0,0.0,,1003.05,Humid and Partly Cloudy,80.51,2015-04-26 23:00:00,1,8.64,129.0,5.63,1.29,IAH
82.27,0.62,72.73,0.81,partly-cloudy-day,0.0,0.0,,1003.09,Humid and Mostly Cloudy,78.99,2015-04-27 00:00:00,0,7.9,136.0,5.81,1.11,IAH
78.88,0.63,72.37,0.84,partly-cloudy-night,0.0005,0.03,rain,1002.63,Humid and Mostly Cloudy,77.47,2015-04-27 01:00:00,0,7.02,139.0,6.23,1.91,IAH
77.41,0.31,71.49,0.86,partly-cloudy-night,0.0,0.0,,1002.95,Partly Cloudy,76.07,2015-04-27 02:00:00,0,7.27,136.0,3.08,0.65,IAH
76.57,0.3,71.25,0.87,partly-cloudy-night,0.0,0.0,,1002.9,Partly Cloudy,75.24,2015-04-27 03:00:00,0,7.13,118.0,3.45,0.92,IAH
76.09,0.48,71.21,0.89,partly-cloudy-night,0.0,0.0,,1002.69,Partly Cloudy,74.74,2015-04-27 04:00:00,0,7.13,124.0,3.68,0.81,IAH
76.07,0.75,71.48,0.9,partly-cloudy-night,0.0,0.0,,1002.49,Mostly Cloudy,74.68,2015-04-27 05:00:00,0,7.13,125.0,4.11,1.03,IAH
76.05,0.95,71.65,0.9,cloudy,0.0,0.0,,1001.62,Overcast,74.63,2015-04-27 06:00:00,0,6.93,115.0,5.87,1.39,IAH
76.26,1.0,71.94,0.91,cloudy,0.0,0.0,,1002.22,Overcast,74.81,2015-04-27 07:00:00,0,7.04,101.0,4.37,1.05,IAH
76.14,1.0,72.13,0.92,cloudy,0.0,0.0,,1001.92,Humid and Overcast,74.66,2015-04-27 08:00:00,0,4.03,98.0,4.83,0.9,IAH
75.99,1.0,72.28,0.93,cloudy,0.0003,0.07,rain,1001.11,Humid and Overcast,74.48,2015-04-27 09:00:00,0,4.04,100.0,3.96,0.75,IAH
73.39,1.0,69.65,0.92,rain,0.0263,0.69,rain,1003.78,Light Rain,72.16,2015-04-27 10:00:00,0,2.26,321.0,5.18,0.86,IAH
67.68,1.0,64.65,0.92,rain,0.1257,0.97,rain,1003.0,Rain,66.94,2015-04-27 11:00:00,0,10.0,1.0,7.86,1.67,IAH
66.74,0.69,63.69,0.92,partly-cloudy-day,0.0043,0.6,rain,1003.98,Mostly Cloudy,66.11,2015-04-27 12:00:00,0,10.0,33.0,4.07,0.76,IAH
66.95,0.59,63.77,0.92,partly-cloudy-day,0.0,0.0,,1004.25,Partly Cloudy,66.32,2015-04-27 13:00:00,0,10.0,50.0,4.59,1.13,IAH
68.59,0.73,64.42,0.89,partly-cloudy-day,0.0,0.0,,1004.67,Mostly Cloudy,67.93,2015-04-27 14:00:00,2,10.0,49.0,6.69,1.94,IAH
71.37,0.57,65.52,0.84,partly-cloudy-day,0.0,0.0,,1004.55,Partly Cloudy,70.66,2015-04-27 15:00:00,4,10.0,67.0,7.33,2.17,IAH
75.17,0.72,66.62,0.77,partly-cloudy-day,0.0,0.0,,1004.5,Mostly Cloudy,74.42,2015-04-27 16:00:00,5,10.0,70.0,6.57,1.51,IAH
76.75,0.85,67.28,0.75,partly-cloudy-day,0.0,0.0,,1005.12,Mostly Cloudy,75.95,2015-04-27 17:00:00,5,10.0,83.0,3.87,0.77,IAH
77.43,0.89,67.97,0.75,partly-cloudy-day,0.0,0.0,,1005.17,Mostly Cloudy,76.55,2015-04-27 18:00:00,5,10.0,87.0,5.88,1.4,IAH
77.96,0.72,68.19,0.74,partly-cloudy-day,0.0,0.0,,1004.98,Mostly Cloudy,77.06,2015-04-27 19:00:00,6,10.0,92.0,9.24,2.76,IAH
77.25,0.94,67.48,0.74,cloudy,0.0,0.0,,1004.96,Overcast,76.43,2015-04-27 20:00:00,5,10.0,99.0,9.42,3.08,IAH
76.93,0.85,66.58,0.72,partly-cloudy-day,0.0,0.0,,1004.61,Mostly Cloudy,76.21,2015-04-27 21:00:00,4,10.0,82.0,6.67,1.94,IAH
77.41,0.75,66.39,0.7,partly-cloudy-day,0.0,0.0,,1004.12,Mostly Cloudy,76.73,2015-04-27 22:00:00,3,10.0,71.0,6.1,1.35,IAH
76.43,0.62,66.29,0.73,partly-cloudy-day,0.0,0.0,,1004.47,Mostly Cloudy,75.74,2015-04-27 23:00:00,1,10.0,91.0,8.57,2.54,IAH
75.04,0.66,66.05,0.75,partly-cloudy-day,0.0,0.0,,1004.85,Mostly Cloudy,74.36,2015-04-28 00:00:00,0,10.0,81.0,6.25,1.39,IAH
73.27,0.78,66.01,0.8,partly-cloudy-night,0.0,0.0,,1005.64,Mostly Cloudy,72.56,2015-04-28 01:00:00,0,10.0,60.0,5.03,1.06,IAH
71.84,0.55,65.71,0.83,partly-cloudy-night,0.0,0.0,,1006.5,Partly Cloudy,71.12,2015-04-28 02:00:00,0,10.0,59.0,3.32,0.67,IAH
